molecule_id,smiles,pdb_id,status,error,best_affinity_kcal,affinity_pose2_kcal,affinity_pose3_kcal,affinity_pose4_kcal,affinity_pose5_kcal,all_scores,n_poses,pocket_ligand,pocket_center,box_size,all_poses_file,best_pose_file,complex_pdb,gene,pIC50,qed,mw,logp,composite_score,pred_active_prob
CHEMBL92812,CNc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,8A27,success,,-8.833,-8.671,-8.073,-7.677,-7.306,"[-8.833, -8.671, -8.073, -7.677, -7.306, -7.235, -7.123, -7.086, -7.041]",9,KY9,"23.81,-10.62,-11.55",30.2x20.1x26.0,/Users/wangyang/Desktop/drug_pipeline/data/results/docking/EGFR/8A27/CHEMBL92812/CHEMBL92812_docked_all.pdbqt,/Users/wangyang/Desktop/drug_pipeline/data/results/docking/EGFR/8A27/CHEMBL92812/CHEMBL92812_best_pose.pdbqt,/Users/wangyang/Desktop/drug_pipeline/data/results/docking/EGFR/8A27/CHEMBL92812/CHEMBL92812_complex.pdb,EGFR,8.397940008672037,0.7568777143573949,328.03235851600004,4.177600000000002,0.5146910677059575,0.9927107528525846
CHEMBL50344,CNc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8A27,success,,-8.453,-8.445,-8.012,-7.868,-7.825,"[-8.453, -8.445, -8.012, -7.868, -7.825, -7.811, -7.624, -7.543, -7.448]",9,KY9,"23.81,-10.62,-11.55",30.2x20.1x26.0,/Users/wangyang/Desktop/drug_pipeline/data/results/docking/EGFR/8A27/CHEMBL50344/CHEMBL50344_docked_all.pdbqt,/Users/wangyang/Desktop/drug_pipeline/data/results/docking/EGFR/8A27/CHEMBL50344/CHEMBL50344_best_pose.pdbqt,/Users/wangyang/Desktop/drug_pipeline/data/results/docking/EGFR/8A27/CHEMBL50344/CHEMBL50344_complex.pdb,EGFR,8.397940008672037,0.7568777143573948,328.03235851600004,4.177600000000002,0.5112177074003548,0.9860115067606102
CHEMBL5786982,CC(C)N1CC2(CN(c3ccc4ncnc(Nc5cccc(Cl)c5F)c4c3)C(=O)O2)C1,8A27,success,,-10.823,-8.371,,,,"[-10.823, -8.371]",2,KY9,"23.81,-10.62,-11.55",30.2x20.1x26.0,/Users/wangyang/Desktop/drug_pipeline/data/results/docking/EGFR/8A27/CHEMBL5786982/CHEMBL5786982_docked_all.pdbqt,/Users/wangyang/Desktop/drug_pipeline/data/results/docking/EGFR/8A27/CHEMBL5786982/CHEMBL5786982_best_pose.pdbqt,/Users/wangyang/Desktop/drug_pipeline/data/results/docking/EGFR/8A27/CHEMBL5786982/CHEMBL5786982_complex.pdb,EGFR,9.943095148663527,0.6384041177146236,441.1367808119999,4.585300000000004,0.5068096738668892,0.9442277943714462
CHEMBL4250210,CNc1ccc(N(C)c2ncnc3occ(C)c23)cc1,8A27,success,,-8.331,-8.065,-7.652,-7.143,-7.073,"[-8.331, -8.065, -7.652, -7.143, -7.073, -6.911, -6.622, -6.47, -6.46]",9,KY9,"23.81,-10.62,-11.55",30.2x20.1x26.0,/Users/wangyang/Desktop/drug_pipeline/data/results/docking/EGFR/8A27/CHEMBL4250210/CHEMBL4250210_docked_all.pdbqt,/Users/wangyang/Desktop/drug_pipeline/data/results/docking/EGFR/8A27/CHEMBL4250210/CHEMBL4250210_best_pose.pdbqt,/Users/wangyang/Desktop/drug_pipeline/data/results/docking/EGFR/8A27/CHEMBL4250210/CHEMBL4250210_complex.pdb,EGFR,8.193820026016112,0.7891703909476363,268.132411132,3.3408200000000017,0.5060727075073633,0.9651354336733257
CHEMBL3623279,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1N1CCOCC1,8A27,success,,-10.556,-9.152,-8.454,-8.088,,"[-10.556, -9.152, -8.454, -8.088]",4,KY9,"23.81,-10.62,-11.55",30.2x20.1x26.0,/Users/wangyang/Desktop/drug_pipeline/data/results/docking/EGFR/8A27/CHEMBL3623279/CHEMBL3623279_docked_all.pdbqt,/Users/wangyang/Desktop/drug_pipeline/data/results/docking/EGFR/8A27/CHEMBL3623279/CHEMBL3623279_best_pose.pdbqt,/Users/wangyang/Desktop/drug_pipeline/data/results/docking/EGFR/8A27/CHEMBL3623279/CHEMBL3623279_complex.pdb,EGFR,8.823908740944319,0.7283172938670489,388.110231716,4.011100000000003,0.5023129036716825,0.947442449837766
CHEMBL341319,CN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8A27,success,,-9.121,-8.77,-8.498,-8.108,-7.732,"[-9.121, -8.77, -8.498, -8.108, -7.732, -7.334, -7.029, -6.954, -6.887]",9,KY9,"23.81,-10.62,-11.55",30.2x20.1x26.0,/Users/wangyang/Desktop/drug_pipeline/data/results/docking/EGFR/8A27/CHEMBL341319/CHEMBL341319_docked_all.pdbqt,/Users/wangyang/Desktop/drug_pipeline/data/results/docking/EGFR/8A27/CHEMBL341319/CHEMBL341319_best_pose.pdbqt,/Users/wangyang/Desktop/drug_pipeline/data/results/docking/EGFR/8A27/CHEMBL341319/CHEMBL341319_complex.pdb,EGFR,8.585026652029182,0.7154897998540194,373.053822232,2.9594000000000005,0.5022195908741228,0.9972355454736658
CHEMBL355816,O=C(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8A27,success,,-8.951,-8.747,-8.571,-8.504,-8.06,"[-8.951, -8.747, -8.571, -8.504, -8.06, -7.346, -7.24, -6.881, -6.518]",9,KY9,"23.81,-10.62,-11.55",30.2x20.1x26.0,/Users/wangyang/Desktop/drug_pipeline/data/results/docking/EGFR/8A27/CHEMBL355816/CHEMBL355816_docked_all.pdbqt,/Users/wangyang/Desktop/drug_pipeline/data/results/docking/EGFR/8A27/CHEMBL355816/CHEMBL355816_best_pose.pdbqt,/Users/wangyang/Desktop/drug_pipeline/data/results/docking/EGFR/8A27/CHEMBL355816/CHEMBL355816_complex.pdb,EGFR,9.55284196865778,0.6312422422594748,373.0174367240001,3.027400000000001,0.501569419354614,0.9914542226833267
CHEMBL162034,CN(C)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8A27,success,,-10.511,-9.302,-9.293,-8.432,,"[-10.511, -9.302, -9.293, -8.432]",4,KY9,"23.81,-10.62,-11.55",30.2x20.1x26.0,/Users/wangyang/Desktop/drug_pipeline/data/results/docking/EGFR/8A27/CHEMBL162034/CHEMBL162034_docked_all.pdbqt,/Users/wangyang/Desktop/drug_pipeline/data/results/docking/EGFR/8A27/CHEMBL162034/CHEMBL162034_best_pose.pdbqt,/Users/wangyang/Desktop/drug_pipeline/data/results/docking/EGFR/8A27/CHEMBL162034/CHEMBL162034_complex.pdb,EGFR,8.958607314841775,0.6750690396489035,386.0854567080001,3.5044000000000004,0.4991156220071826,0.9970718498089466
CHEMBL53796,CN(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2n1,8A27,success,,-8.554,-8.317,-8.048,-8.014,-7.847,"[-8.554, -8.317, -8.048, -8.014, -7.847, -7.34, -7.26, -7.109, -6.778]",9,KY9,"23.81,-10.62,-11.55",30.2x20.1x26.0,/Users/wangyang/Desktop/drug_pipeline/data/results/docking/EGFR/8A27/CHEMBL53796/CHEMBL53796_docked_all.pdbqt,/Users/wangyang/Desktop/drug_pipeline/data/results/docking/EGFR/8A27/CHEMBL53796/CHEMBL53796_best_pose.pdbqt,/Users/wangyang/Desktop/drug_pipeline/data/results/docking/EGFR/8A27/CHEMBL53796/CHEMBL53796_complex.pdb,EGFR,8.017728766960431,0.7868681517234083,343.04325754800004,3.5969000000000015,0.49856959492513075,0.9797818794216062
CHEMBL93302,Oc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,8A27,success,,-9.132,-8.827,-8.716,-8.628,-8.591,"[-9.132, -8.827, -8.716, -8.628, -8.591, -8.406, -8.231, -8.052, -7.682]",9,KY9,"23.81,-10.62,-11.55",30.2x20.1x26.0,/Users/wangyang/Desktop/drug_pipeline/data/results/docking/EGFR/8A27/CHEMBL93302/CHEMBL93302_docked_all.pdbqt,/Users/wangyang/Desktop/drug_pipeline/data/results/docking/EGFR/8A27/CHEMBL93302/CHEMBL93302_best_pose.pdbqt,/Users/wangyang/Desktop/drug_pipeline/data/results/docking/EGFR/8A27/CHEMBL93302/CHEMBL93302_complex.pdb,EGFR,8.327902142064282,0.7539967479360956,315.00072404,3.841500000000001,0.49838721337018616,0.9749857397586978
CHEMBL6054692,CCCN1CC2(C1)CN(c1cc3c(Nc4cccc(Cl)c4F)ncnc3cc1OC)C(=O)O2,8A27,success,,-8.946,-8.742,-8.32,-7.93,-7.902,"[-8.946, -8.742, -8.32, -7.93, -7.902, -7.412, -7.294, -7.117, -6.9]",9,KY9,"23.81,-10.62,-11.55",30.2x20.1x26.0,/Users/wangyang/Desktop/drug_pipeline/data/results/docking/EGFR/8A27/CHEMBL6054692/CHEMBL6054692_docked_all.pdbqt,/Users/wangyang/Desktop/drug_pipeline/data/results/docking/EGFR/8A27/CHEMBL6054692/CHEMBL6054692_best_pose.pdbqt,/Users/wangyang/Desktop/drug_pipeline/data/results/docking/EGFR/8A27/CHEMBL6054692/CHEMBL6054692_complex.pdb,EGFR,10.67778070526608,0.5625737917677195,471.14734549599996,4.595500000000004,0.4977068233084779,0.9670757454679773
CHEMBL2031297,CN(C)CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8A27,success,,-10.261,-9.976,-9.533,-9.515,-8.968,"[-10.261, -9.976, -9.533, -9.515, -8.968, -8.538, -8.462]",7,KY9,"23.81,-10.62,-11.55",30.2x20.1x26.0,/Users/wangyang/Desktop/drug_pipeline/data/results/docking/EGFR/8A27/CHEMBL2031297/CHEMBL2031297_docked_all.pdbqt,/Users/wangyang/Desktop/drug_pipeline/data/results/docking/EGFR/8A27/CHEMBL2031297/CHEMBL2031297_best_pose.pdbqt,/Users/wangyang/Desktop/drug_pipeline/data/results/docking/EGFR/8A27/CHEMBL2031297/CHEMBL2031297_complex.pdb,EGFR,9.55284196865778,0.6376846354210275,413.08512236,4.026100000000001,0.49694356831764924,0.972386211643961
CHEMBL163188,Cc1cccc(Nc2ncnc3cnc(N(C)C)cc23)c1,8A27,success,,-8.373,-8.131,-8.053,-7.781,-7.729,"[-8.373, -8.131, -8.053, -7.781, -7.729, -7.724, -7.537, -7.449, -7.355]",9,KY9,"23.81,-10.62,-11.55",30.2x20.1x26.0,/Users/wangyang/Desktop/drug_pipeline/data/results/docking/EGFR/8A27/CHEMBL163188/CHEMBL163188_docked_all.pdbqt,/Users/wangyang/Desktop/drug_pipeline/data/results/docking/EGFR/8A27/CHEMBL163188/CHEMBL163188_best_pose.pdbqt,/Users/wangyang/Desktop/drug_pipeline/data/results/docking/EGFR/8A27/CHEMBL163188/CHEMBL163188_complex.pdb,EGFR,8.55284196865778,0.79788980599441,279.148395544,3.1428200000000013,0.49277599794550975,0.8814962696959481
